Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
99QAYJ7J5,@3380.000 OPTION ROOT= AMZN OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"03/14/22 03/10/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,900.0000"",21.4300,,""-40,819.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
03/15/22 WIRED FUNDS FEE,WIRED FUNDS FEE ACCT T14-002611 RR: 118,,,,-50.00,USD
USD999997,,,,,,
"03/15/22 FEDERAL FUNDS SENT,""BANK OF AMERICA, N.A"",,,,""-5,000.00"",USD"
USD999997,,,,,,
"03/17/22 03/15/22 PURCHASED,BARCLAYS BK PLC IPATH SER S&P 500 VIX SHORT,770.0000,31.1950,,""-24,122.15"",USD"
VXX,TERM FUTURES ETN NEW UNSOLICITED ORDER,,,,,
,AVERAGE UNIT PRICE TRANSACTION YOUR BROKER,,,,,
,ACTED AS AGENT,,,,,
"03/17/22 03/15/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,900.0000"",22.6500,,""-43,137.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"03/18/22 03/17/22 PURCHASED,PUT 100 TESLA INC EXP 04-08-22 @880 CLOSING,2.0000,53.8500,,""-10,872.06"",USD"
99QAYH9AD,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
03/21/22 03/19/22 SHORT SALE INTEREST BORROW,SHORT INT DEBITS FOR INTEREST PERIOD ENDING,,,,-9.12,USD
CHARGE,03-19-22,,,,,
USD999997,,,,,,
03/21/22 YOUR OPTION EXPIRED,PUT 100 INVESCO QQQ TR UNIT SER 1 EXP 03-18-22,-25.0000,,,0.00,USD
99QAUS4DE,@290 QQQ CLOSING TRANSACTION,,,,,
03/22/22 CASH DIVIDEND CHARGED,SPDR S&P 500 ETF TR TR UNIT 173.0000 SHRS RD,173.0000,,,-236.32,USD
SPY,03/21PD 04/29,,,,,
"03/23/22 FOREIGN SECURITY DIVIDEND,10907 SHRS VALE S A ADR ISIN#US91912E1055 RD,,,,""7,906.51"",USD"
RECEIVED,03/10 PD 03/23/22,,,,,
VALE,,,,,,
03/24/22 CASH DIVIDEND RECEIVED,1 SHRS SELECT SECTOR SPDR TR HEALTH CARE RD,,,,0.43,USD
XLV,03/22 PD 03/24/22,,,,,
03/24/22 NON-RESIDENT ALIEN TAX,NRA TAX WITHHELD ON 1 SHRS SELECT SECTOR,,,,-0.13,USD
XLV,SPDR TR HEALTH CARE RD 03/22 PD 03/24/22,,,,,
"03/25/22 03/23/22 SOLD,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""-1,900.0000"",18.4603,,""34,972.39"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
"03/25/22 03/23/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,26.0000,981.2162,,""-25,613.62"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"03/29/22 03/25/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,13.0000,""1,016.9223"",,""-13,321.99"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"03/30/22 03/28/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,13.0000,""1,065.4500"",,""-13,952.85"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"03/31/22 03/30/22 SOLD SHORT,PUT 100 TESLA INC EXP 04-14-22 @1015 OPENING,-3.0000,20.4000,,""6,017.87"",USD"
99QAYFSMD,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"04/01/22 03/30/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,13.0000,""1,088.0000"",,""-14,246.00"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
04/01/22 WIRED FUNDS FEE,WIRED FUNDS FEE ACCT T14-002611 RR: 118,,,,-50.00,USD
USD999997,,,,,,
"04/01/22 FEDERAL FUNDS SENT,""BANK OF AMERICA, N.A"",,,,""-7,967.46"",USD"
USD999997,,,,,,
"04/04/22 03/31/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,13.0000,""1,086.1200"",,""-14,221.56"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"04/05/22 04/04/22 PURCHASED,PUT 100 TESLA INC EXP 04-14-22 @1015 CLOSING,3.0000,8.4500,,""-2,637.09"",USD"
99QAYFSMD,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"04/05/22 04/04/22 SOLD SHORT,PUT 100 TESLA INC EXP 05-06-22 @1015 OPENING,-3.0000,35.0000,,""10,397.85"",USD"
99QAYS5VA,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"04/07/22 04/05/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,13.0000,""1,091.0738"",,""-14,285.96"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
"04/08/22 04/06/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,15.0000,""1,068.1212"",,""-16,123.82"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"04/08/22 04/06/22 SOLD,VALE S A ADR ISIN#US91912E1055 UNSOLICITED,""-2,500.0000"",20.4013,,""50,900.99"",USD"
VALE,ORDER AVERAGE UNIT PRICE TRANSACTION YOUR,,,,,
,BROKER ACTED AS AGENT,,,,,
"04/11/22 04/07/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,15.0000,""1,051.7200"",,""-15,877.80"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
04/13/22 04/12/22 PURCHASED,CALL 100 AMAZON COM INC EXP 04-22-22,1.0000,4.1500,,-517.03,USD
99QAYJ7J5,@3380.000 OPTION ROOT= AMZN CLOSING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
04/13/22 04/12/22 SOLD SHORT,CALL 100 ADVANCED MICRO DEVICES INC COM EXP,-10.0000,1.0200,,917.70,USD
99QAYVUPZ,05-27-22@125.000 OPTION ROOT= AMD OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"04/13/22 04/12/22 SOLD SHORT,CALL 100 AMAZON COM INC COM EXP 05-27-22,-1.0000,25.7000,,""2,467.95"",USD"
99QAYWNKW,@3520.000 OPTION ROOT= AMZN OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"04/14/22 04/12/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,400.0000"",19.4000,,""-27,262.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
04/18/22 YOUR OPTION EXPIRED,CALL 100 ADVANCED MICRO DEVICES INC COM EXP,6.0000,,,0.00,USD
99QAWMZMS,04-14-22@125.000 OPTION ROOT= AMD AMD,,,,,
,CLOSING TRANSACTION,,,,,
04/18/22 YOUR OPTION EXPIRED,PUT 100 PETROLEO BRASILEIRO SA PETROBRAS,100.0000,,,0.00,USD
99QAWOT8I,SPONSORED ADR EXP 04-14-22@13.000 OPTION,,,,,
,ROOT= PBR PBR CLOSING TRANSACTION,,,,,
04/18/22 YOUR OPTION EXPIRED,CALL 100 TESLA INC EXP 04-14-22 @1015 TSLA,3.0000,,,0.00,USD
99QAYFSLE,CLOSING TRANSACTION,,,,,
"04/19/22 04/14/22 PURCHASED,TWITTER INC COM UNSOLICITED ORDER AVERAGE,517.0000,48.3554,,""-25,101.74"",USD"
TWTR,UNIT PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"04/20/22 04/18/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,200.0000"",19.9900,,""-24,090.00"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
04/20/22 04/19/22 SHORT SALE INTEREST BORROW,SHORT INT DEBITS FOR INTEREST PERIOD ENDING,,,,-6.72,USD
CHARGE,04-19-22,,,,,
USD999997,,,,,,
"04/20/22 04/19/22 SOLD SHORT,CALL 100 NETFLIX INC COM EXP 05-27-22@410.000,-4.0000,6.0000,,""2,297.86"",USD"
99QAYV976,OPTION ROOT= NFLX OPENING TRANSACTION,,,,,
,UNSOLICITED ORDER EXCHANGE LISTED OPTION,,,,,
"04/20/22 04/19/22 SOLD SHORT,PUT 100 NETFLIX INC COM EXP 05-27-22@290.000,-4.0000,6.4500,,""2,477.86"",USD"
99QAYV98G,OPTION ROOT= NFLX OPENING TRANSACTION,,,,,
,UNSOLICITED ORDER EXCHANGE LISTED OPTION,,,,,
"04/22/22 04/20/22 SOLD,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,-208.0000,981.1039,,""203,966.57"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"04/26/22 04/22/22 PURCHASED,VALE S A ADR ISIN#US91912E1055 UNSOLICITED,""2,926.0000"",17.0966,,""-50,126.65"",USD"
VALE,ORDER AVERAGE UNIT PRICE TRANSACTION YOUR,,,,,
,BROKER ACTED AS AGENT,,,,,
"04/27/22 04/25/22 SOLD SHORT,INVESCO QQQ TR UNIT SER 1 SHORT SALE,-155.0000,323.9002,,""50,102.27"",USD"
QQQ,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"04/28/22 04/27/22 SOLD SHORT,CALL 100 NETFLIX INC COM EXP 12-16-22@275.000,-4.0000,8.6875,,""3,372.86"",USD"
99QAYZG94,OPTION ROOT= NFLX OPENING TRANSACTION,,,,,
,UNSOLICITED ORDER EXCHANGE LISTED OPTION,,,,,
"04/29/22 04/27/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,120.0000"",22.2700,,""-25,044.40"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/02/22 04/28/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,100.0000"",21.7100,,""-23,983.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/03/22 04/29/22 PURCHASED,INVESCO CURRENCYSHARES EURO TR EURO SHS,306.0000,97.9694,,""-30,080.64"",USD"
FXE,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/03/22 04/29/22 SOLD,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""-1,139.0000"",21.9319,,""24,878.30"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
05/04/22 WIRED FUNDS FEE,WIRED FUNDS FEE ACCT T14-002611 RR: 118,,,,-50.00,USD
USD999997,,,,,,
"05/04/22 FEDERAL FUNDS SENT,""BANK OF AMERICA, N.A"",,,,""-8,000.00"",USD"
USD999997,,,,,,
"05/05/22 05/04/22 SOLD SHORT,CALL 100 META PLATFORMS INC CL A EXP 06-17-22,-6.0000,3.8800,,""2,225.81"",USD"
99QASN54Y,@235 OPENING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED OPTION AVERAGE UNIT PRICE,,,,,
"05/05/22 05/04/22 SOLD SHORT,CALL 100 AMAZON COM INC EXP 06-17-22,-1.0000,25.2300,,""2,420.95"",USD"
99QASXYF0,@2780.000 OPTION ROOT= AMZN OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"05/05/22 05/04/22 SOLD SHORT,CALL 100 TESLA INC EXP 06-17-22 @1025 OPENING,-3.0000,32.9900,,""9,794.85"",USD"
99QAT5WHJ,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"05/05/22 05/04/22 SOLD SHORT,CALL 100 ADVANCED MICRO DEVICES INC COM EXP,-15.0000,1.8700,,""2,702.54"",USD"
99QAT9FHG,06-17-22@110.000 OPTION ROOT= AMD OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"05/05/22 05/04/22 PURCHASED,CALL 100 INVESCO QQQ TR UNIT SER 1 EXP 06-17-22,10.0000,2.6000,,""-2,702.29"",USD"
99QAX65M7,@347 OPENING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED OPTION AVERAGE UNIT PRICE,,,,,
"05/05/22 05/04/22 SOLD SHORT,CALL 100 INVESCO QQQ TR UNIT SER 1 EXP 06-17-22,-10.0000,26.2900,,""26,187.57"",USD"
99QAY3NGG,@298 OPENING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED OPTION AVERAGE UNIT PRICE,,,,,
"05/06/22 05/04/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,140.0000"",22.2584,,""-25,476.58"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/06/22 05/04/22 PURCHASED,SPDR S&P 500 ETF TR TR UNIT UNSOLICITED ORDER,173.0000,423.3472,,""-73,341.07"",USD"
SPY,AVERAGE UNIT PRICE TRANSACTION YOUR BROKER,,,,,
,ACTED AS AGENT,,,,,
"05/06/22 05/05/22 PURCHASED,PUT 100 NETFLIX INC COM EXP 05-20-22@185.000,4.0000,8.6800,,""-3,574.12"",USD"
99QAX62FO,OPTION ROOT= NFLX OPENING TRANSACTION,,,,,
,UNSOLICITED ORDER EXCHANGE LISTED OPTION,,,,,
05/06/22 YOUR OPTION ASSIGNED,PUT 100 NETFLIX INC COM EXP 05-27-22@290.000,1.0000,,,0.00,USD
99QAYV98G,OPTION ROOT= NFLX NFLX-8G CLOSING,,,,,
,TRANSACTION,,,,,
"05/09/22 05/05/22 PURCHASED,APPLE INC COM WITH DUE BILLS UNSOLICITED,320.0000,156.6880,,""-50,242.16"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
"05/09/22 05/05/22 PURCHASED,NETFLIX INC COM ACCT OPT ASSIGNED,100.0000,290.0000,,""-29,102.00"",USD"
NFLX,,,,,,
"05/09/22 05/05/22 PURCHASED,VALE S A ADR ISIN#US91912E1055 UNSOLICITED,""2,600.0000"",15.9092,,""-41,465.92"",USD"
VALE,ORDER AVERAGE UNIT PRICE TRANSACTION YOUR,,,,,
,BROKER ACTED AS AGENT,,,,,
"05/09/22 05/05/22 SOLD,VISA INC COM CL A UNSOLICITED ORDER AVERAGE,-200.0000,206.6783,,""41,233.45"",USD"
V,UNIT PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
05/09/22 YOUR OPTION ASSIGNED,PUT 100 TESLA INC EXP 05-06-22 @1015 TSLA-VA,3.0000,,,0.00,USD
99QAYS5VA,CLOSING TRANSACTION,,,,,
05/09/22 YOUR OPTION ASSIGNED,PUT 100 NETFLIX INC COM EXP 05-27-22@290.000,3.0000,,,0.00,USD
99QAYV98G,OPTION ROOT= NFLX NFLX-8G CLOSING,,,,,
,TRANSACTION,,,,,
"05/10/22 05/06/22 CORRECTED PURCHASE,NETFLIX INC COM ACCT OPT ASSIGNED,300.0000,290.0000,,""-87,102.00"",USD"
NFLX,UNSOLICITED ORDER CORRECTED CONFIRM,,,,,
"05/10/22 05/06/22 CORRECTED PURCHASE,TESLA INC COM ACCT OPT ASSIGNED UNSOLICITED,300.0000,""1,015.0000"",,""-304,602.00"",USD"
TSLA,ORDER CORRECTED CONFIRM,,,,,
"05/10/22 05/09/22 PURCHASED,PUT 100 CBOE VOLATILITY INDEX - VX OPTION EXP,10.0000,3.1300,,""-3,232.29"",USD"
99QAWR77G,05-18-22@32.500 OPTION ROOT= VIX OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"05/11/22 05/09/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,040.0000"",23.8300,,""-24,885.20"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/11/22 05/09/22 SOLD,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,-30.0000,830.6023,,""24,815.94"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
05/11/22 05/10/22 SOLD SHORT,CALL 100 ISHARES TR BARCLAYS 20+ YR TREAS BD,-5.0000,0.6820,,238.84,USD
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
05/11/22 05/10/22 SOLD,CALL 100 INVESCO QQQ TR UNIT SER 1 EXP 06-17-22,-10.0000,1.1000,,997.70,USD
99QAX65M7,@347 CLOSING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED OPTION AVERAGE UNIT PRICE,,,,,
"05/11/22 05/10/22 PURCHASED,CALL 100 ISHARES TR BARCLAYS 20+ YR TREAS BD,5.0000,12.4940,,""-6,349.15"",USD"
99QAYRU9U,ETF EXP 03-17-23@110.000 OPTION ROOT= TLT,,,,,
,OPENING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED,,,,,
"05/11/22 05/10/22 SOLD SHORT,PUT 100 ISHARES TR BARCLAYS 20+ YR TREAS BD,-5.0000,6.5260,,""3,160.83"",USD"
99QAYRVAJ,ETF EXP 03-17-23@110.000 OPTION ROOT= TLT,,,,,
,OPENING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED,,,,,
"05/11/22 05/10/22 PURCHASED,CALL 100 INVESCO QQQ TR UNIT SER 1 EXP 06-17-22,10.0000,18.1600,,""-18,262.29"",USD"
99QAY3NGG,@298 CLOSING TRANSACTION UNSOLICITED ORDER,,,,,
,EXCHANGE LISTED OPTION AVERAGE UNIT PRICE,,,,,
"05/12/22 05/05/22 CORRECTED PURCHASE,NETFLIX INC COM ACCT OPT ASSIGNED,100.0000,290.0000,,""-29,102.00"",USD"
NFLX,UNSOLICITED ORDER CORRECTED CONFIRM,,,,,
"05/12/22 05/05/22 CANCELLED PURCHASE,NETFLIX INC COM ACCT OPT ASSIGNED CANCELLED,-100.0000,290.0000,,""29,102.00"",USD"
NFLX,TRADE,,,,,
"05/12/22 05/11/22 SOLD,PUT 100 CBOE VOLATILITY INDEX - VX OPTION EXP,-10.0000,3.4500,,""3,347.71"",USD"
99QAWR77G,05-18-22@32.500 OPTION ROOT= VIX CLOSING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
05/12/22 CASH DIVIDEND RECEIVED,320 SHRS APPLE INC COM RD 05/09 PD 05/12/22,,,,73.60,USD
AAPL,,,,,,
05/12/22 NON-RESIDENT ALIEN TAX,NRA TAX WITHHELD ON 320 SHRS APPLE INC COM,,,,-22.08,USD
AAPL,RD 05/09 PD 05/12/22,,,,,
"05/13/22 05/11/22 SOLD,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,-31.0000,781.0281,,""24,109.75"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"05/13/22 05/12/22 PURCHASED,PUT 100 TESLA INC EXP 05-27-22 @700 OPENING,3.0000,50.9500,,""-15,387.09"",USD"
99QAYWX23,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"05/16/22 05/12/22 SOLD,BARCLAYS BK PLC IPATH SER S&P 500 VIX SHORT,-770.0000,27.1900,,""20,833.82"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
"05/16/22 05/12/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,000.0000"",26.3000,,""-26,402.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/16/22 05/12/22 SOLD,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,-35.0000,707.1774,,""24,648.64"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
"05/17/22 05/13/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,000.0000"",24.9154,,""-25,017.40"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/18/22 05/16/22 PURCHASED,TESLA INC COM UNSOLICITED ORDER AVERAGE UNIT,31.0000,721.6118,,""-22,471.97"",USD"
TSLA,PRICE TRANSACTION YOUR BROKER ACTED AS,,,,,
,AGENT,,,,,
05/20/22 05/19/22 SHORT SALE INTEREST BORROW,SHORT INT DEBITS FOR INTEREST PERIOD ENDING,,,,-6.88,USD
CHARGE,05-19-22,,,,,
USD999997,,,,,,
05/20/22 05/19/22 INT. CHARGED ON DEBIT,MARGIN INTEREST FOR 10 DEBIT DAYS AV BAL,,,,-81.25,USD
BALANCES,97502.36 RATE  3.000 05-10-22 TO 05-19-22 DEBIT,,,,,
USD999997,BAL05-19-22 WAS120994.70,,,,,
"05/20/22 05/19/22 SOLD SHORT,PUT 100 TARGET CORP COM EXP 07-01-22@155.000,-4.0000,9.1500,,""3,557.79"",USD"
99QAY83QK,OPTION ROOT= TGT OPENING TRANSACTION,,,,,
,UNSOLICITED ORDER EXCHANGE LISTED OPTION,,,,,
"05/23/22 05/19/22 SOLD,INVESCO CURRENCYSHARES EURO TR EURO SHS,-306.0000,97.5000,,""29,732.32"",USD"
FXE,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"05/23/22 05/19/22 PURCHASED,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""1,000.0000"",25.9000,,""-26,002.00"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
05/23/22 YOUR OPTION EXPIRED,PUT 100 NETFLIX INC COM EXP 05-20-22@185.000,-4.0000,,,0.00,USD
99QAX62FO,OPTION ROOT= NFLX NFLX CLOSING TRANSACTION,,,,,
"05/26/22 05/24/22 SOLD,NETFLIX INC COM UNSOLICITED ORDER AVERAGE,-280.0000,178.6471,,""49,918.04"",USD"
Transactions in Date Sequence (continued),,,,,,
Process/ Trade/,,,,,,
Settlement Transaction,,,,,,
Date Date Activity Type,Description,Quantity,Price,Accrued Interest,Amount,Currency
"05/26/22 05/24/22 PURCHASED,PETROLEO BRASILEIRO SA PETROBRAS SPONSORED,""3,520.0000"",14.2079,,""-50,119.41"",USD"
PBR,ADR UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
05/27/22 05/26/22 PURCHASED,CALL 100 TESLA INC EXP 06-17-22 @1025 CLOSING,3.0000,0.6333,,-192.09,USD
99QAT5WHJ,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
"05/27/22 05/26/22 SOLD SHORT,CALL 100 TESLA INC EXP 07-01-22 @910 OPENING,-3.0000,6.3500,,""1,802.86"",USD"
99QAY8EY0,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED OPTION AVERAGE UNIT PRICE TRANSACTION,,,,,
05/31/22 YOUR OPTION EXPIRED,AMD 05272022 C 125 C ORPORATE ACTIONS -,10.0000,,,0.00,USD
99QAYVUPZ,,,,,,
05/31/22 YOUR OPTION EXPIRED,NFLX 05272022 C 410 CORPORATE ACTIONS -,4.0000,,,0.00,USD
99QAYV976,,,,,,
05/31/22 YOUR OPTION EXPIRED,AMZN 05272022 C 3520 CORPORATE ACTIONS -,1.0000,,,0.00,USD
99QAYWNKW,,,,,,
05/31/22 YOUR OPTION EXPIRED,TSLA 05272022 P 700 CREDIT ACCOUNT,-3.0000,,,0.00,USD
99QAYWX23,,,,,,
"06/01/22 05/31/22 PURCHASED,CALL 100 AMAZON COM INC EXP 06-17-22,1.0000,9.1500,,""-1,017.03"",USD"
99QASXYF0,@2780.000 OPTION ROOT= AMZN CLOSING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"06/01/22 05/31/22 SOLD SHORT,PUT 100 AMAZON COM INC COM EXP 07-01-22,-1.0000,21.1500,,""2,012.92"",USD"
99QAY7LWV,@2000.000 OPTION ROOT= AMZN OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
"06/01/22 05/31/22 CORRECTED SELL,CALL 100 AMAZON COM INC COM EXP 07-01-22,-1.0000,17.5500,,""1,652.92"",USD"
99QAZCXBM,@2760.000 OPTION ROOT= AMZN OPENING,,,,,
,TRANSACTION UNSOLICITED ORDER EXCHANGE,,,,,
,LISTED,,,,,
06/01/22 WIRED FUNDS FEE,WIRED FUNDS FEE ACCT T14-002611 RR: 118,,,,-50.00,USD
USD999997,,,,,,
"06/01/22 FEDERAL FUNDS SENT,""BANK OF AMERICA, N.A"",,,,""-8,000.00"",USD"
USD999997,,,,,,
"06/02/22 05/31/22 SOLD,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""-2,222.0000"",22.5180,,""49,931.85"",USD"
QID,UNSOLICITED ORDER AVERAGE UNIT PRICE,,,,,
,TRANSACTION YOUR BROKER ACTED AS AGENT,,,,,
"06/03/22 06/01/22 SOLD,PROSHARES TR ULTRASHORT QQQ ETF NEW 2020,""-1,114.0000"",22.4303,,""24,884.78"",USD"
Transactions in Date Sequence (continued),,,,,,
